id,user_id,created_at,tweet_text,President Obama,Fight climate Change,Judge Garland nomination,White House twitter handle,President Obama live speech
6.26864E+17,813286,7/30/2015 21:17,Help President Obama cap off a great year. Wish him a happy birthday: http://t.co/IgiBLr6ZzI #44Turns54 http://t.co/fCnSmJTUw1,0.0447,0,0,0,0
5.14462E+17,813286,9/23/2014 17:12,"""We have to work together as a global community to tackle this global threat before it is too late."" --President Obama #ActOnClimate",0.0326,0.007,0,0,0
5.19959E+17,813286,10/8/2014 21:12,Here's your chance to take a stand against climate change denial: http://t.co/eG5hbDgnV2 #ActOnClimate,0,0.1023,0,0,0
7.04737E+17,813286,3/1/2016 18:37,Get the facts on everything from a fair #SCOTUS nomination process to climate change: https://t.co/jCZzreLARW https://t.co/qnB5GLM8eC,0,0.0848,0.0177,0,0
6.22099E+17,813286,7/17/2015 17:44,"""From my family to yours, Eid Mubarak!"" --President Obama",0.0551,0,0,0,0
5.26123E+17,813286,10/25/2014 21:28,Better health coverage at lower costs isn't just a goal anymore--it's actually happening. http://t.co/UrccNqPcbc,0,0,0,0,0
6.08751E+17,813286,6/10/2015 21:40,Hawaii just set a goal of generating 100 percent of its electricity from renewable resources: http://t.co/CMcQu38tqg #SwitchToClean,0,0,0,0,0
7.45791E+17,813286,6/23/2016 1:30,We need more than moments of silence. We need action. And that's what's going on in the House now: https://t.co/L9m0dSfipA #NoBillNoBreak,0,0.0014,0,0,0
6.14459E+17,813286,6/26/2015 15:44,Retweet to spread the word. #LoveWins http://t.co/JJ5iCP4ZWn,0,0,0,0,0
6.86347E+17,813286,1/11/2016 0:40,January 12--don't miss it. https://t.co/LLcwp8pVP7 #SOTU https://t.co/0jKS1vVV4y,0,0,0,0,0.0031
6.87102E+17,813286,1/13/2016 2:40,We have the responsibility to lead on climate change. #ActOnClimate #SOTU https://t.co/VnoqXVDdFw,0,0.1566,0,0,0
7.39865E+17,813286,6/6/2016 17:00,Former Energy Secretary @GovRichardson: Why the #TPP will make a difference in fighting climate change. https://t.co/AuWKEGJIGW,0,0.102,0,0,0
6.75087E+17,813286,12/10/2015 22:55,Enroll by December 15th and you'll ring in the new year with the security of health insurance: https://t.co/w0UahTIN4O #GetCovered,0,0,0,0,0
7.7573E+17,813286,9/13/2016 16:15,"RT @WhiteHouse: Fastest household income growth on record  
 
Largest drop in poverty rate since 1968  

https://t.co/qK505KUeuP https://...",0,0,0,0.0971,0
6.28972E+17,813286,8/5/2015 16:54,"""President Kennedy warned Americans not to see conflict as inevitable. It is time to apply such wisdom."" --President Obama #IranDeal",0.0618,0,0,0,0
6.72092E+17,813286,12/2/2015 16:36,This is a huge step forward. #UnitedOnClimate https://t.co/E8jvEr1PXH,0,0,0,0,0
5.58349E+17,813286,1/22/2015 19:41,Find out which senators just went on the record to say that man-made climate change isn't real: http://t.co/Nbeqct6iHG #ActOnClimate,0,0.1002,0,0,0
5.40947E+17,813286,12/5/2014 19:14,"Our economy has created 2.65 million jobs so far this year, higher than any full year since the late 1990s. http://t.co/VvudRp9tlh",0.001,0,0,0,0.0015
6.94999E+17,813286,2/3/2016 21:39,"Everyone has to pitch in to #StopGunViolence, including the private sector. Check out what @Facebook just did. https://t.co/HkItN7vgXT",0,0,0,0,0
5.34408E+17,813286,11/17/2014 18:07,"Add your name to join the team that believes quality, affordable health coverage is worth fighting for: http://t.co/BkRDGlko6L",0,0,0,0,0
7.84427E+17,813286,10/7/2016 16:16,The economic progress we've made is undeniable--let's keep it up. https://t.co/gAlfaC1hkI,0,0,0,0,0
6.86316E+17,813286,1/10/2016 22:38,Another milestone to celebrate for wind power--and plenty of room to grow. https://t.co/YP7rHbfcY7,0,0,0,0,0
6.77911E+17,813286,12/18/2015 18:00,Tune in at 1:50 p.m. ET to watch as President Obama holds a news conference. https://t.co/d5vzL2IDQk,0.0217,0,0,0,0.2409
5.27476E+17,813286,10/29/2014 15:03,Retweet if you agree the fight against climate change can't wait. #ActOnClimate http://t.co/rXXIDwU5nV,0,0.0967,0,0,0
5.92728E+17,813286,4/27/2015 16:30,"Congratulations to Loretta Lynch, who was sworn in as U.S. attorney general today, the first African-American woman to hold the post.",0,0,0,0,0
6.4964E+17,813286,10/1/2015 17:40,"RT @WhiteHouse: RT if you agree: It's time to make community college free for responsible students - http://t.co/SEGOA421q1
https://t.co/VN...",0,0,0,0.0974,0
6.04033E+17,813286,5/28/2015 21:13,Read this blog from @GinaEPA and Jo-Ellen Darcy on why protecting water sources is so important: http://t.co/gGqsIgvegm #CleanWaterRules,0,0,0,0,0
7.23959E+17,813286,4/23/2016 19:36,"""We have criminal justice policies, including unfair sentencing laws, that need to be reformed."" --President Obama https://t.co/ovSB7lu9Kl",0.0536,0,0,0,0
6.60869E+17,813286,11/1/2015 17:19,Don't miss your chance to #GetCovered: https://t.co/pOS2uGg8f9 https://t.co/J24jqQZ2qm,0,0,0,0,0
7.14498E+17,813286,3/28/2016 17:03,Add your name for a chance to see James Taylor perform live in Chicago this summer: https://t.co/3Iz7oEkTzq https://t.co/EhvQXqDcmI,0,0,0,0,0
6.84506E+17,813286,1/5/2016 22:45,"""The constant excuses for inaction no longer do."" --President Obama #StopGunViolence https://t.co/JfNhMyE0r4",0.0456,0,0,0,0
5.57727E+17,813286,1/21/2015 2:32,"""Send me a bill that gives every worker in America the opportunity to earn seven days of paid sick leave."" --President Obama #SOTU",0.0258,0,0.0041,0,0
6.92752E+17,813286,1/28/2016 16:53,Preventive care is free under Obamacare. Check out your options and #GetCovered. https://t.co/PJsCSE6iVO https://t.co/cu0hnm3kSf,0,0,0,0,0
7.32958E+17,813286,5/18/2016 15:35,LIVE: Senate Judiciary Democrats are holding a forum on Judge Merrick Garland. https://t.co/tT8pTk5Y54,0,0,0.1451,0,0
5.50362E+17,813286,12/31/2014 18:44,Not much time left--chip in and help start 2015 strong: http://t.co/q1wOgs79Wd,0,0,0,0,0
5.36935E+17,813286,11/24/2014 17:30,Let your voice be heard: Stand with the President's #ImmigrationAction. http://t.co/LSLVDQXUDQ,0.0127,0,0,0,0
6.48576E+17,813286,9/28/2015 19:13,Watch a #VICEonHBO clip about President Obama's historic visit to a federal prison: http://t.co/rn8up4iCE5,0.032,0,0,0,0.0206
6.23208E+17,813286,7/20/2015 19:09,"""We are not just Americans, but citizens of Earth."" --@StationCDRKelly http://t.co/eOShEche3z http://t.co/nGPsTVC4Hh",0.0008,0,0,0,0
5.63787E+17,813286,2/6/2015 19:52,"""We have risen from recession, freer to write our own future than any nation on earth."" --President Obama",0.0615,0,0,0,0
5.04032E+17,813286,8/25/2014 22:27,#EnoughAlready. RT @OFA: Retweet if you agree: This is completely backward. http://t.co/cV8I8xAQI7,0,0,0,0.0143,0
5.91352E+17,813286,4/23/2015 21:22,"""Today, more than 16 million Americans have gained the security of health insurance."" --President Obama",0.0332,0,0,0,0
7.57637E+17,813286,7/25/2016 18:02,Add your name if you believe Senate leaders need to put aside partisan politics and fill the Supreme Court vacancy. https://t.co/tnioCrRvkC,0,0,0,0,0
7.81913E+17,813286,9/30/2016 17:47,We need a fully functioning Supreme Court. Speak up if you agree it's time for a hearing and a vote: https://t.co/d6nmum1Ut7 #DoYourJob,0,0,0.0315,0,0.0043
5.43096E+17,813286,12/11/2014 17:33,"During this season of giving, save a donation to support grassroots organizing: http://t.co/XjoPMcqrAk",0,0,0,0,0
6.56904E+17,813286,10/21/2015 18:45,LIVE: President Obama is in West Virginia hosting a community discussion on drug abuse. https://t.co/qmZGAfdf39,0.0643,0,0,0,0
5.90267E+17,813286,4/20/2015 21:31,WATCH: This is why it's important for the United States to #LeadOnTrade. http://t.co/bmJHjXkf7M,0,0,0,0.0005,0.0214
5.31895E+17,813286,11/10/2014 19:42,No one ever said the fight for change would be easy--that's why it needs you: http://t.co/ZaW895oRxX,0,0.0263,0,0,0
6.89477E+17,813286,1/19/2016 15:58,"Because of American diplomacy, all of Iran's pathways to a nuclear weapon have been blocked. #IranDeal https://t.co/viKHWJecue",0,0,0,0,0
6.3986E+17,813286,9/4/2015 18:00,DEADLINE: Today is your last chance to show your support for updated overtime rules. http://t.co/SuhAfiFgRy #FixOvertime,0,0,0,0,0
5.45998E+17,813286,12/19/2014 17:45,Be prepared. #GetCovered today: http://t.co/HwTIybUwwu #BuyNowSaveLater http://t.co/kWiW9Z0lhN,0,0,0,0,0
5.10082E+17,813286,9/11/2014 15:07,"""Thirteen years after small and hateful minds conspired to break us, America stands tall."" --President Obama #NeverForget",0.0537,0,0,0,0
5.26771E+17,813286,10/27/2014 16:21,Take a stand for #Obamacare: http://t.co/jScykdGvMp,0,0,0,0,0
5.57735E+17,813286,1/21/2015 3:02,"""I know how tempting such cynicism may be. But I still think the cynics are wrong."" --President Obama #SOTU",0.0407,0,0,0,0
5.63788E+17,813286,2/6/2015 19:56,"""I'm not pushing these ideas for my sake. I'm pushing them because I think this is where America needs to go."" --President Obama #Leadership",0.0217,0,0,0,0.0079
6.7975E+17,813286,12/23/2015 19:46,"RT @WhiteHouse: Watch the world come together to #ActOnClimate and protect the one planet we've got - https://t.co/CeKOgwPJxP
https://t.co/...",0,0,0,0.0772,0.0085
6.35937E+17,813286,8/24/2015 22:11,President Obama is announcing a plan to make it easier and cheaper for homeowners to #SwitchToClean energy: http://t.co/uVZmnmUjLI,0.0561,0,0,0,0
5.28208E+17,813286,10/31/2014 15:31,"""Happy Halloween, everybody. I see a lot of you came as college students."" -- President Obama at Rhode Island College",0.0363,0,0,0,0
5.57726E+17,813286,1/21/2015 2:27,"RT @WhiteHouse: ""In the past year...about 10 million uninsured Americans finally gained the security of health coverage."" --Obama http://t.co/...",0.0107,0,0,0.0728,0
6.62372E+17,813286,11/5/2015 20:53,More American-made exports means more higher-paying jobs at home: https://t.co/FNGnIEzgUx #TPP https://t.co/vIKb91bB02,0,0,0,0,0
6.5949E+17,813286,10/28/2015 22:00,Don't let climate change deniers have the final say on the Clean Power Plan--show your support: https://t.co/WonJQaG13f #ActOnClimate,0,0.0812,0,0,0
5.15182E+17,813286,9/25/2014 16:52,"Between droughts, wildfires, and dangerous storms, the effects of #climate change are real. It's time to act: http://t.co/SYpeM3bONd",0,0.0501,0,0,0
6.93198E+17,813286,1/29/2016 22:23,Just two days left to get #GetCovered for 2016. https://t.co/X4GbVCHO9l https://t.co/rbFDLwcqrQ,0,0,0,0,0
6.05749E+17,813286,6/2/2015 14:55,"RT @WhiteHouse: ""One of my core principles is that I will never engage in a politics in which I'm trying to divide people"" --@POTUS http://t...",0,0,0,0.114,0.0017
6.01058E+17,813286,5/20/2015 16:14,"""It will not be easy, it will require sacrifices, and the politics will be tough. But there is no other way."" --President Obama #ActOnClimate",0.0449,0,0,0,0
5.50046E+17,813286,12/30/2014 21:48,You can make a difference for next year right now--chip in today: http://t.co/QkcqRBJ8Cw,0,0,0,0,0
7.9358E+17,813286,11/1/2016 22:26,"RT @WhiteHouse: On #LatinaEqualPay Day, we mark the work that remains to ensure that all Americans receive equal pay for equal work. https:...",0,0,0,0.0727,0
6.98957E+17,813286,2/14/2016 19:49,"No matter who you are or whom you love, celebrate #Valentines Day with pride. #LoveIsLove https://t.co/btFuHnIEfV",0,0,0,0,0
6.86684E+17,813286,1/11/2016 22:58,"Get ready for President Obama's final #SOTU, and add your voice to the conversation: https://t.co/4Gn620lpP7 https://t.co/tNou5dUMo8",0.0195,0,0,0,0
6.141E+17,813286,6/25/2015 15:56,"""We're making progress. We're going to keep working to get more people covered."" --President Obama #ACAWorks",0.0211,0,0,0,0
6.14458E+17,813286,6/26/2015 15:39,"This ruling is a victory for friends, families, and organizers who fought tirelessly for years for marriage equality. #LoveWins",0,0,0,0,0
6.14096E+17,813286,6/25/2015 15:40,"""When the dust has settled, there can be no doubt that this law is working."" --President Obama #ACAWorks",0.0459,0,0,0,0
6.20614E+17,813286,7/13/2015 15:21,LIVE: President Obama is speaking at the 2015 White House Conference on Aging. http://t.co/xXecgFFE51 #WHCOA,0.0346,0,0,0,0
5.17018E+17,813286,9/30/2014 18:28,Health care reform is all about #BetterCare for you and your family: http://t.co/iUcVgXzQF4,0,0,0,0,0
7.61588E+17,813286,8/5/2016 15:42,Our economy is continuing its comeback. Let's keep up the progress. https://t.co/qUPGBzkqQ5,0,0,0,0,0
5.8374E+17,813286,4/2/2015 21:18,"Tune in at 5:50 p.m. ET to watch the President deliver remarks on our economy in Louisville, Kentucky: http://t.co/hDIWz5iCjN",0.0015,0,0,0,0.2409
5.57727E+17,813286,1/21/2015 2:30,Paid leave should be a right for all workers--not just a privilege. Let's #LeadOnLeave. #SOTU http://t.co/Jj1DwjgxZl,0,0,0,0,0
6.9313E+17,813286,1/29/2016 17:54,"Seven years ago, President Obama signed the Lilly Ledbetter Fair Pay Act--a step forward. But the fight isn't over. https://t.co/cNtuGPmQaj",0.0305,0,0.0113,0,0
5.74283E+17,813286,3/7/2015 18:56,"Tune in at 2:35 p.m. ET to watch President Obama speak in Selma, Alabama: http://t.co/wF2J5vKpRY #MarchOn http://t.co/COHzBaUleZ",0.0204,0,0,0,0.2628
6.6384E+17,813286,11/9/2015 22:06,"""When the cynics tell us we can't change this country for the better, we know they're wrong. We've got proof."" --President Obama",0.0271,0.0213,0,0,0
6.85472E+17,813286,1/8/2016 14:42,"The economy added 292,000 jobs in December--a record-breaking 70 consecutive months of private-sector job growth.",0,0,0,0,0
7.61328E+17,813286,8/4/2016 22:29,It's President Obama's last birthday in office-- d on't forget to sign  the card. https://t.co/CLi4FB4WKp,0.0223,0,0,0,0
6.26841E+17,813286,7/30/2015 19:44,"RT @BarbraStreisand: 97% of scientists agree, climate change is real and humans are a significant contributor. It's time to #ActOnClimate",0,0.1128,0,0.0253,0
5.28209E+17,813286,10/31/2014 15:35,"""Ten million Americans have now gained the peace of mind of having health insurance."" -- President Obama",0.032,0,0,0,0
7.38463E+17,813286,6/2/2016 20:09,"The noise around gun violence is loud.
But we can be louder.
#WearOrange https://t.co/lYA8JEFhvg",0,0,0,0,0
7.86635E+17,813286,10/13/2016 18:29,"Senate leaders have undercut the functionality of the Supreme Court, and that's unacceptable. #DoYourJob https://t.co/5HFXhgTMoP",0,0,0.0226,0,0
6.10854E+17,813286,6/16/2015 16:57,These investments put us $4 billion closer to clean energy solutions: http://t.co/f2xr2nsJW1 #ActOnClimate,0,0,0,0,0
6.4136E+17,813286,9/8/2015 21:17,The Obama administration is pushing for paid leave and a higher minimum wage at the state and local level. http://t.co/0oW8hN3jar,0.0087,0,0,0,0
6.44197E+17,813286,9/16/2015 17:12,"Since President Obama took office, the deficit has been reduced by more than two-thirds. http://t.co/lpOOBKxN5d",0.0484,0,0,0,0
4.95281E+17,813286,8/1/2014 18:54,"""That's the longest streak of private sector job creation in our history.""--President Obama on 53 straight months of jobs creation #ActOnJobs",0.0236,0,0,0,0
5.57269E+17,813286,1/19/2015 20:12,"RT @WhiteHouse: ""Go to http://t.co/TtStCWyWud to find a project happening right now near you."" --President Obama: http://t.co/n7wtFm4W9I #Ma...",0.0438,0,0,0.1076,0
5.67073E+17,813286,2/15/2015 21:27,RT @GetCoveredUS: Today is the LAST DAY to #GetCovered. http://t.co/Vl1ly348EF #GetCoveredNow http://t.co/eNLzQBGxfJ,0,0,0,0.041,0
6.59785E+17,813286,10/29/2015 17:31,Big polluters and climate change deniers are standing in the way of progress--fight back: https://t.co/Suca7L4Qer https://t.co/UeLwhEwg4Q,0,0.1084,0,0,0
7.32731E+17,813286,5/18/2016 0:35,RT @WhiteHouse: BREAKING: @POTUS is taking an important step on #overtime to ensure your work is rewarded - https://t.co/R78XeeSNq9 https:/...,0,0,0,0.122,0
6.76459E+17,813286,12/14/2015 17:47,LIVE: President Obama is delivering a statement at the Pentagon. https://t.co/235zTWnyz0,0.0318,0,0,0,0
7.36308E+17,813286,5/27/2016 21:26,A new survey shows that the overwhelming majority of #Obamacare customers are satisfied with their plans: https://t.co/75eFrBUV0e,0,0,0,0,0
5.96726E+17,813286,5/8/2015 17:20,"""When the playing field is level, nobody beats the United States of America."" --President Obama #LeadOnTrade",0.0295,0,0,0,0
5.90527E+17,813286,4/21/2015 14:44,"If you want to take your organizing skills to the next level, this is for you--apply to be an @OFA fellow now: http://t.co/FFhKAq62My",0,0,0,0,0
5.89116E+17,813286,4/17/2015 17:19,This article debunks six big myths on climate change: http://t.co/mjYayX3jFc (h/t @goodhousemag) #ActOnClimate,0,0.1267,0,0,0
5.28213E+17,813286,10/31/2014 15:51,"""Nobody who works full time in America should be raising their kids below the poverty line."" --President Obama #RaiseTheWage",0.0408,0,0,0,0
6.62393E+17,813286,11/5/2015 22:16,"The #TPP eliminates 18,000 taxes that other countries put on American goods. https://t.co/VMPIrGn2Mf #LeadOnTrade",0,0,0,0,0
5.82621E+17,813286,3/30/2015 19:09,"Free flight, free hotel, and a chance to meet the President? Enter today: http://t.co/qhUAuJhsg6 http://t.co/sy3HPJzmes",0.008,0,0,0,0
7.13481E+17,813286,3/25/2016 21:40,"""Michelle and I join our fellow Christians in observing Good Friday and celebrating Easter this weekend."" --President Obama #GoodFriday",0.0514,0,0,0,0
5.19578E+17,813286,10/7/2014 20:00,A few facts about the minimum wage you might not know: http://t.co/kURlRu7B20 #RaiseTheWage,0,0,0,0,0
7.32241E+17,813286,5/16/2016 16:06,We need to lead this fight. #ActOnClimate https://t.co/ArdxyYdCiN,0,0,0,0,0
6.07225E+17,813286,6/6/2015 16:38,"""Beau Biden was an original. He was a good man. A man of character. A man who loved deeply and was loved in return."" --President Obama",0.0234,0.0002,0,0,0
7.2545E+17,813286,4/27/2016 22:20,Add your name if you support global efforts to tackle climate change: https://t.co/IQJzH7sb2C,0,0.1057,0,0,0
7.48636E+17,813286,6/30/2016 21:54,Stretch it out and get ready--the fundraising deadline is tonight. https://t.co/Ke22u7JHCa https://t.co/rwNuTtdgKA,0,0,0,0,0
6.84415E+17,813286,1/5/2016 16:43,LIVE: President Obama is talking about how to make our communities safer by reducing gun violence in America. https://t.co/GGThaBxkO3,0.0347,0,0,0,0
7.08067E+17,813286,3/10/2016 23:06,The United States and Canada are joining together to reduce methane pollution. Read more: https://t.co/RfWitsRxpB #ActOnClimate,0,0,0,0,0
4.96279E+17,813286,8/4/2014 12:56,Today is President Obama's birthday--make sure you sign OFA's card: http://t.co/h8AtbmovVb http://t.co/c3qzlI5ofU,0.0152,0,0,0,0
7.81949E+17,813286,9/30/2016 20:11,"After thirty years in Congress, Senator, this should not be your proudest accomplishment. https://t.co/FwGAJsBCoo... https://t.co/86F1fhUWsp",0.0005,0,0,0,0
5.17397E+17,813286,10/1/2014 19:34,State and local governments are taking action to #RaiseTheWage: http://t.co/AvvtnbY1MA,0,0.0084,0,0,0
7.38129E+17,813286,6/1/2016 22:04,Speak out against gun violence--#WearOrange tomorrow. https://t.co/IUguOJg2Zk,0,0,0,0,0.009
5.83724E+17,813286,4/2/2015 20:14,We need a budget that works for every American--not just the wealthy few. http://t.co/GOsmghWkdm,0.0009,0,0,0,0
5.17747E+17,813286,10/2/2014 18:45,"""We're slowing the cost of health care--and we're covering more people at the same time."" --President Obama #AmericaLeads",0.0273,0,0,0,0
5.37081E+17,813286,11/25/2014 3:09,Happening now: President Obama delivers a statement. http://t.co/LyDEMDWiey,0.0238,0,0,0,0
7.4567E+17,813286,6/22/2016 17:31,The kind of obstruction we're seeing from Senate leaders is unprecedented. #DoYourJob https://t.co/W4TbswBwvS,0,0,0.0543,0,0
5.31933E+17,813286,11/10/2014 22:14,"""Your voice is needed like never before."" Read President Obama's message to @OFA supporters: http://t.co/Q3tsDS1FdT",0.0154,0,0,0,0
5.37387E+17,813286,11/25/2014 23:27,"""Being a nation of immigrants gives us this huge entrepreneurial advantage over other nations."" --President Obama #ImmigrationAction",0.0415,0,0.011,0,0
6.23165E+17,813286,7/20/2015 16:17,Stand with the President's plan to make sure more people have access to a secure and dignified retirement: http://t.co/WtNBWEuylf,0.011,0,0,0,0
6.67812E+17,813286,11/20/2015 21:09,Getting help is easy. Check out your options and #GetCovered today: https://t.co/GdJw8C26Yn https://t.co/OAh3bawk7w,0,0,0,0,0
7.12675E+17,813286,3/23/2016 16:19,"On the sixth anniversary of #Obamacare, stand with @OFA and say you'll keep fighting for affordable health care: https://t.co/O2KiiRPjB1",0,0,0,0,0
5.35108E+17,813286,11/19/2014 16:32,"""Every decision I make is aimed at one goal--that is to restore opportunity to everyone who works hard for it."" --President Obama #ConnectED",0.0354,0,0,0,0
7.29758E+17,813286,5/9/2016 19:39,Add your name if you agree: We need a full Supreme Court bench for a functioning democracy. https://t.co/CApiDJ5Wgh #DoYourJob,0,0,0,0,0
5.11623E+17,813286,9/15/2014 21:09,"If you agree women should earn #EqualPay for equal work, get your name #OnTheRecord: http://t.co/RFtJHhLmDx http://t.co/f9aOzXphdS",0.0022,0,0,0,0
6.64203E+17,813286,11/10/2015 22:07,Make sure to check this off your list: https://t.co/obg1pKy0Bk #GetCovered https://t.co/I17bWv0MDt,0,0,0,0,0
6.8711E+17,813286,1/13/2016 3:13,Fired up and ready to go? Join the movement: https://t.co/stTSEUMkxN #SOTU,0,0,0,0,0
5.91354E+17,813286,4/23/2015 21:31,"""We want to make sure we win the future. That's what America is about."" --President Obama",0.0408,0,0,0,0
6.21068E+17,813286,7/14/2015 21:24,"""Every year, we spend $80 billion to keep those folks incarcerated."" --President Obama",0.0624,0,0,0,0
5.20612E+17,813286,10/10/2014 16:28,"If you think no one who works full time should raise a family in poverty, sign this petition: http://t.co/aH63MIzw3C #With1010",0,0,0,0,0
5.24306E+17,813286,10/20/2014 21:08,Here are ways to do your part before November 15th: http://t.co/6krVpbFR9B #Obamacare,0,0,0,0,0
7.35176E+17,813286,5/24/2016 18:29,"""People want Senate to act on Supreme Court vacancy."" See what editorial boards are saying: https://t.co/qzMRbnjD0N #DoYourJob",0,0,0,0,0
6.78358E+17,813286,12/19/2015 23:35,"Enter now, and you and a friend could win a seven-day cruise to Alaska: https://t.co/1Au7WnJhHx https://t.co/iHo8V1XL9n",0,0,0,0,0
7.37738E+17,813286,5/31/2016 20:12,The Supreme Court shouldn't be part of partisan political games. Add your name if you agree: https://t.co/uqAYi3uxrI,0,0,0,0,0
6.28973E+17,813286,8/5/2015 16:56,"""Now we have before us a solution that prevents Iran from obtaining a nuclear weapon without resorting to war."" --President Obama #IranDeal",0.0349,0,0,0,0
6.3123E+17,813286,8/11/2015 22:25,"A new report shows that wind energy is booming--and now provides 73,000 jobs in the U.S. Read more: http://t.co/AmEOMN19SA #ActOnClimate",0,0,0,0,0
7.93215E+17,813286,10/31/2016 22:17,RT @FLOTUS: Open enrollment starts tomorrow! Check out your options at https://t.co/dg57hwz5of and share your #GetCovered story. https://t....,0,0,0,0.0193,0
6.31576E+17,813286,8/12/2015 21:19,Expanding overtime protections will be good for women and good for families. #FixOvertime http://t.co/UdJ0XURtJT,0,0,0,0,0
6.32231E+17,813286,8/14/2015 16:43,"These three Marines lowered the American flag in #Cuba in 1961. Today, they raised it again: http://t.co/sxr8aseZjw",0,0,0,0,0
6.6384E+17,813286,11/9/2015 22:05,"""We've still got our work cut out for us to fix the broken immigration system."" --President Obama #OFAFallSummit",0.0192,0,0,0,0
6.56187E+17,813286,10/19/2015 19:17,ICYMI: Yesterday marked the official adoption of the #IranDeal: https://t.co/n0gXndpLlt,0,0,0,0,0
6.18864E+17,813286,7/8/2015 19:27,Add your name if you think it's time to expand overtime protections for hard-working Americans: http://t.co/jJgPL9wETO #FixOvertime,0,0,0,0,0
5.97846E+17,813286,5/11/2015 19:29,RT @WhiteHouse: Watch President Obama surprise moms across the country to wish them a #HappyMothersDay: https://t.co/PVRIZ389Oh,0.0375,0,0,0.0966,0.057
7.19905E+17,813286,4/12/2016 15:06,Tune in at 11:25 a.m. ET to watch as President Obama designates a new national monument honoring women's equality: https://t.co/dP0wa1U6bc,0.0199,0,0,0,0.1707
5.13046E+17,813286,9/19/2014 19:23,Watch: It's time to stand up to sexual assault. http://t.co/4qRdhLbyt2 #ItsOnUs,0,0,0,0,0.0151
6.62677E+17,813286,11/6/2015 17:02,"""The pipeline would not make a meaningful, long-term contribution to our economy."" --President Obama on rejecting the #KeystoneXL",0.0534,0,0,0,0
5.07912E+17,813286,9/5/2014 15:24,"For just $123 a month, Phil and his family of five are covered. http://t.co/JSw02TtOy1 #ThisIsWhy",0,0,0,0,0
6.13028E+17,813286,6/22/2015 16:57,"If #Obamacare is repealed, the national debt could increase by $137 billion: http://t.co/7JTh4e8pZf",0,0,0,0,0
7.02267E+17,813286,2/23/2016 22:59,Refusing to even consider the President's Supreme Court nominee is unprecedented. Tell the Senate: #DoYourJob. https://t.co/kSrKv5e3Ae,0.0079,0,0.0026,0,0
7.3014E+17,813286,5/10/2016 20:59,Senate leaders: #DoYourJob and give Judge Garland the fair hearing he deserves. https://t.co/sg3Zx4vzIM,0,0,0.2587,0,0
6.09818E+17,813286,6/13/2015 20:20,"In the weekly address, the President discusses our growing economy and why it's so important that we #LeadOnTrade: http://t.co/pJI3V2Nn7J",0.0048,0,0,0,0
7.82966E+17,813286,10/3/2016 15:30,Facts matter. Stay informed with the @OFA Truth Team: https://t.co/O8PhOX5jJ3,0,0,0,0,0
6.87103E+17,813286,1/13/2016 2:46,"""The United States of America is the most powerful nation on Earth. Period."" --President Obama #SOTU",0.0404,0,0,0,0
6.80454E+17,813286,12/25/2015 18:22,"Merry Christmas, and happy holidays to you and yours--big or small. https://t.co/knZUoQidcl",0,0,0,0,0
6.8224E+17,813286,12/30/2015 16:40,Get ready--the deadline to pitch in before the new year is right around the corner. https://t.co/hbXvpbu6RY https://t.co/c9MakiUyrW,0.0018,0,0,0,0
6.56221E+17,813286,10/19/2015 21:32,"RT @FLOTUS: ""The goal of #BetterMakeRoom is to get young people to, and through, higher education."" --The First Lady: https://t.co/OiCUKcmjUO",0.0036,0,0,0.0232,0
6.87097E+17,813286,1/13/2016 2:19,"""We made change work for us, always extending America's promise outward, to the next frontier, to more people."" --President Obama #SOTU",0.035,0.0244,0,0,0
7.38103E+17,813286,6/1/2016 20:20,"RT @WhiteHouse: ""Our deficits haven't grown these past seven and a half years; we've cut them by almost 75%."" --@POTUS https://t.co/k24EI0FG...",0,0,0,0.0935,0
5.91354E+17,813286,4/23/2015 21:32,"""It's the most progressive trade agreement in our history."" --President Obama #LeadOnTrade",0.0382,0,0,0,0
5.23519E+17,813286,10/18/2014 17:01,Watch the weekly address: President Obama discusses what you need to know about Ebola. http://t.co/5ds9klcfGS,0.0253,0,0,0,0.0045
5.52941E+17,813286,1/7/2015 21:32,"""Last year was the strongest year for job growth since the 1990s."" --President Obama #MadeInAmerica",0.0388,0,0,0,0
5.20949E+17,813286,10/11/2014 14:47,Watch the weekly address: President Obama makes the case for why it's time to #RaiseTheWage. http://t.co/mIDJgXdGmG,0.0298,0,0,0,0.0018
5.80742E+17,813286,3/25/2015 14:42,LIVE: President Obama is talking about the success of the Affordable Care Act. http://t.co/33ShdBN7sC,0.0308,0,0,0,0
6.54751E+17,813286,10/15/2015 20:10,Tune in at 4:45 p.m. ET to watch President Obama speak at an event celebrating Hispanic Heritage Month. http://t.co/GXwTQgKqnG,0.0207,0,0,0,0.2563
5.7865E+17,813286,3/19/2015 20:11,Vote on the Flunked-Science Four now: http://t.co/RjSXjrli7Y #ChampionDenier http://t.co/wUamlZkOiv,0,0.0036,0.0206,0,0
6.595E+17,813286,10/28/2015 22:40,"RT @WhiteHouse: The bipartisan budget agreement is a major step forward for our economy.
Get the details - https://t.co/B9dxCWuNTY https://...",0,0,0,0.0881,0
6.1234E+17,813286,6/20/2015 19:23,Fighting climate change with solar power creates jobs. #PutSolarOnIt http://t.co/0zWThuBfn7,0,0.1176,0,0,0
